file_path,file_type,likely_experiment,likely_use,contains_accuracy,contains_precision_recall_f1,contains_latency,contains_resource,contains_hls_tripcount,contains_kernel_latency,contains_full_application_latency,contains_sparsity_info,usable_for_paper,notes
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table2_hls_optimization_path.md,md,ESLA,report_or_text,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_hls_candidate_selection.csv,csv,ESLA,table_or_figure_data,yes,no,no,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table3_compare_with_vit4mal.md,md,ESLA,report_or_text,yes,yes,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_software_quant_sparsity_results.csv,csv,ESLA,table_or_figure_data,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_hls_quant_sparsity_summary.csv,csv,ESLA,table_or_figure_data,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_attention_only_hls_summary.csv,csv,ESLA,table_or_figure_data,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_attention_only_hls_candidate_final.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table2_hls_optimization_path.csv,csv,ESLA,table_or_figure_data,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table3_compare_with_vit4mal.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/own_experiment_data_sources.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/structural_model_comparison.md,md,ESLA,report_or_text,yes,no,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_attention_only_full_sparsity_software_results.csv,csv,ESLA,table_or_figure_data,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/board_candidate_inventory.md,md,ESLA,report_or_text,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/final_designspace_plot_data.csv,csv,ESLA,table_or_figure_data,yes,no,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/final_teacher_summary.md,md,ESLA,report_or_text,yes,no,yes,yes,no,yes,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table1_model_accuracy_comparison.md,md,ESLA,report_or_text,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/final_teacher_simple_pareto_points.csv,csv,ESLA,table_or_figure_data,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/final_acc_lut_latency_plot_data.csv,csv,ESLA,table_or_figure_data,yes,no,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table4_cpu_gpu_fpga_latency.csv,csv,ESLA,table_or_figure_data,no,no,yes,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/table1_model_accuracy_comparison.csv,csv,ESLA,table_or_figure_data,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/pynq_pareto2_axi_runtime.csv,csv,ESLA,table_or_figure_data,yes,no,yes,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_quant_sparsity_matrix.csv,csv,ESLA,table_or_figure_data,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/tables/experiment1_attention_only_progressive_sparse_results.csv,csv,ESLA,table_or_figure_data,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/reports/final_experiment_status.md,md,ESLA,report_or_text,yes,yes,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/reports/experiment1_quant_sparsity_pareto_status.md,md,ESLA,report_or_text,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/reports/attention_only_figures_v4_notes.md,md,ESLA,report_or_text,yes,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/BUILD_STATUS.md,md,ESLA,report_or_text,no,no,no,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/step1_existing_sparse_results.md,md,ESLA,report_or_text,yes,no,no,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/vitis_hls.log,log,ESLA,run_log,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q8_s0_attn_sparse/q8_s0_attn_sparse_per_sample_outputs.csv,csv,ESLA,table_or_figure_data,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q8_s0_attn_sparse/q8_s0_attn_sparse_pynq_result.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q16_s0_attn_sparse/q16_s0_attn_sparse_pynq_result.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q16_s0_attn_sparse/q16_s0_attn_sparse_per_sample_outputs.csv,csv,ESLA,table_or_figure_data,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q16_s30_attn_sparse/q16_s30_attn_sparse_per_sample_outputs.csv,csv,ESLA,table_or_figure_data,no,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/pynq_packages/q16_s30_attn_sparse/q16_s30_attn_sparse_pynq_result.csv,csv,ESLA,table_or_figure_data,yes,yes,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/vitis_hls.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vitis_hls.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s20_attn_sparse/vitis_hls.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s30_attn_sparse/vitis_hls.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s30_attn_sparse/vitis_hls.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/imgds_linear_dense_q8.cpp,cpp,ESLA,implementation_evidence,yes,no,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/imgds_linear_dense_q8.h,h,ESLA,implementation_evidence,yes,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/hls_params_q8.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/testbench.cpp,cpp,ESLA,implementation_evidence,no,yes,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/active_channels.h,h,ESLA,implementation_evidence,yes,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q8_s0_attn_sparse/src/eval_samples_q8.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/imgds_linear_dense_q16.h,h,ESLA,implementation_evidence,yes,no,no,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/hls_params_q16.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/eval_samples_q16.h,h,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/imgds_linear_dense_q16.cpp,cpp,ESLA,implementation_evidence,yes,no,yes,yes,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/testbench.cpp,cpp,ESLA,implementation_evidence,no,yes,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/src/active_channels.h,h,ESLA,implementation_evidence,yes,no,no,no,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/q16_s10_attn_sparse_vivado.log,log,ESLA,run_log,no,no,no,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/vivado/vivado.log,log,ESLA,run_log,no,no,no,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/solution1.log,log,ESLA,run_log,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/xcd.log,log,ESLA,run_log,yes,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/a.g.ld.2.m1.bc.llvm-link.err.log,log,ESLA,run_log,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_199_3.verbose.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse.verbose.sched.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_47_1.verbose.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/layer_norm_q16_Pipeline_VITIS_LOOP_65_3.verbose.bind.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_140_10.verbose.sched.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/layer_norm_q16.verbose.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/linear_attention_q16_sparse_Pipeline_VITIS_LOOP_98_2_VITIS_LOOP_100_3.verbose.bind.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16.verbose.bind.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/mapper_imgds_linear_dense_q16.cpp,cpp,ESLA,implementation_evidence,no,no,no,no,no,no,no,no,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.bind.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/imgds_linear_dense_q16_Pipeline_VITIS_LOOP_248_3.verbose.sched.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
results/archive_before_real_event_sparse/experiments/imgds_linear_sparse/final_paper_experiments/experiment1_sparse_board/hls_projects/q16_s10_attn_sparse/q16_s10_attn_sparse/solution1/.autopilot/db/layer_norm_q16.verbose.bind.rpt,rpt,ESLA,HLS_or_Vivado_evidence,no,no,yes,yes,no,no,no,yes,no,archived duplicate/read-only
